#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery
#Serial Number: SN:210244627631
#Date Time: 2020-11-21 17:13:31.209
#Sample rate: 4000Hz
#Samples: 8000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X

Time (s),Channel 1 (V)
-0.8905,0.01336553927513031
-0.89025,0.01336553927513031
-0.89,0.01336553927513031
-0.88975,0.01336553927513031
-0.8895,0.01688401517968662
-0.88925,0.01336553927513031
-0.889,0.01336553927513031
-0.88875,0.01336553927513031
-0.8885,0.01336553927513031
-0.88825,0.01336553927513031
-0.888,0.01336553927513031
-0.88775,0.01336553927513031
-0.8875,0.01336553927513031
-0.88725,0.01336553927513031
-0.887,0.01336553927513031
-0.88675,0.01336553927513031
-0.8865,0.01336553927513031
-0.88625,0.01336553927513031
-0.886,0.01336553927513031
-0.88575,0.01336553927513031
-0.8855,0.01336553927513031
-0.88525,0.01336553927513031
-0.885,0.01336553927513031
-0.88475,0.01336553927513031
-0.8845,0.01336553927513031
-0.88425,0.01336553927513031
-0.884,0.01336553927513031
-0.88375,0.01336553927513031
-0.8835,0.01336553927513031
-0.88325,0.01336553927513031
-0.883,0.01336553927513031
-0.88275,0.01336553927513031
-0.8825,0.01336553927513031
-0.88225,0.01336553927513031
-0.882,0.01336553927513031
-0.88175,0.01336553927513031
-0.8815,0.01336553927513031
-0.88125,0.01336553927513031
-0.881,0.01336553927513031
-0.88075,0.01336553927513031
-0.8804999999999999,0.01336553927513031
-0.88025,0.01336553927513031
-0.88,0.01336553927513031
-0.87975,0.01336553927513031
-0.8794999999999999,0.01688401517968662
-0.87925,0.01336553927513031
-0.879,0.01336553927513031
-0.87875,0.01336553927513031
-0.8784999999999999,0.01336553927513031
-0.87825,0.01336553927513031
-0.878,0.01336553927513031
-0.87775,0.01336553927513031
-0.8774999999999999,0.01336553927513031
-0.87725,0.01336553927513031
-0.877,0.01336553927513031
-0.87675,0.01336553927513031
-0.8764999999999999,0.01688401517968662
-0.87625,0.01336553927513031
-0.876,0.01336553927513031
-0.87575,0.01336553927513031
-0.8754999999999999,0.01336553927513031
-0.87525,0.01336553927513031
-0.875,0.01336553927513031
-0.87475,0.01336553927513031
-0.8745000000000001,0.01688401517968662
-0.87425,0.01336553927513031
-0.874,0.01336553927513031
-0.87375,0.01336553927513031
-0.8735000000000001,0.01336553927513031
-0.87325,0.01336553927513031
-0.873,0.01336553927513031
-0.87275,0.01336553927513031
-0.8725000000000001,0.01336553927513031
-0.87225,0.01336553927513031
-0.872,0.01336553927513031
-0.87175,0.01336553927513031
-0.8715000000000001,0.01336553927513031
-0.87125,0.01336553927513031
-0.871,0.01336553927513031
-0.87075,0.01336553927513031
-0.8705000000000001,0.01336553927513031
-0.87025,0.01336553927513031
-0.87,0.01336553927513031
-0.86975,0.01336553927513031
-0.8695000000000001,0.01336553927513031
-0.86925,0.01336553927513031
-0.869,0.01336553927513031
-0.86875,0.01336553927513031
-0.8685,0.01336553927513031
-0.86825,0.01336553927513031
-0.868,0.01336553927513031
-0.86775,0.01336553927513031
-0.8675,0.01336553927513031
-0.86725,0.01336553927513031
-0.867,0.01336553927513031
-0.86675,0.01336553927513031
-0.8665,0.01336553927513031
-0.86625,0.01336553927513031
-0.866,0.01336553927513031
-0.86575,0.01336553927513031
-0.8655,0.01336553927513031
-0.86525,0.01336553927513031
-0.865,0.01336553927513031
-0.86475,0.01336553927513031
-0.8645,0.01336553927513031
-0.86425,0.01336553927513031
-0.864,0.01336553927513031
-0.86375,0.01336553927513031
-0.8635,0.01336553927513031
-0.86325,0.01336553927513031
-0.863,0.01336553927513031
-0.86275,0.01336553927513031
-0.8625,0.01336553927513031
-0.86225,0.01336553927513031
-0.862,0.01336553927513031
-0.86175,0.01336553927513031
-0.8615,0.01336553927513031
-0.86125,0.01336553927513031
-0.861,0.01336553927513031
-0.86075,0.01336553927513031
-0.8605,0.01336553927513031
-0.86025,0.01336553927513031
-0.86,0.01336553927513031
-0.85975,0.01336553927513031
-0.8595,0.01336553927513031
-0.85925,0.01336553927513031
-0.859,0.01336553927513031
-0.85875,0.01336553927513031
-0.8585,0.01688401517968662
-0.85825,0.01336553927513031
-0.858,0.01336553927513031
-0.85775,0.01336553927513031
-0.8575,0.01336553927513031
-0.85725,0.01336553927513031
-0.857,0.01336553927513031
-0.85675,0.01336553927513031
-0.8565,0.01336553927513031
-0.85625,0.01336553927513031
-0.856,0.01336553927513031
-0.85575,0.01336553927513031
-0.8555,0.01336553927513031
-0.85525,0.01336553927513031
-0.855,0.01336553927513031
-0.85475,0.01336553927513031
-0.8545,0.01336553927513031
-0.85425,0.01336553927513031
-0.854,0.01336553927513031
-0.85375,0.01336553927513031
-0.8535,0.01336553927513031
-0.85325,0.01336553927513031
-0.853,0.01336553927513031
-0.85275,0.01336553927513031
-0.8525,0.01336553927513031
-0.85225,0.01336553927513031
-0.852,0.01336553927513031
-0.85175,0.01336553927513031
-0.8515,0.01336553927513031
-0.85125,0.01336553927513031
-0.851,0.01336553927513031
-0.85075,0.01336553927513031
-0.8505,0.01336553927513031
-0.85025,0.01336553927513031
-0.85,0.01336553927513031
-0.84975,0.01336553927513031
-0.8495,0.01336553927513031
-0.8492499999999999,0.01336553927513031
-0.849,0.01336553927513031
-0.84875,0.01336553927513031
-0.8485,0.01688401517968662
-0.8482499999999999,0.01336553927513031
-0.848,0.01336553927513031
-0.84775,0.01336553927513031
-0.8475,0.01336553927513031
-0.8472499999999999,0.01336553927513031
-0.847,0.01336553927513031
-0.84675,0.01336553927513031
-0.8465,0.01336553927513031
-0.8462499999999999,0.01336553927513031
-0.846,0.01336553927513031
-0.84575,0.01336553927513031
-0.8455,0.01336553927513031
-0.8452499999999999,0.01688401517968662
-0.845,0.01336553927513031
-0.84475,0.01688401517968662
-0.8445,0.03447639470246816
-0.8442499999999999,0.08021658146170016
-0.844,0.1083643886981506
-0.84375,0.1118828646027069
-0.8435,0.1118828646027069
-0.8432500000000001,0.1154013405072633
-0.843,0.1118828646027069
-0.84275,0.1154013405072633
-0.8425,0.1154013405072633
-0.8422500000000001,0.1154013405072633
-0.842,0.1154013405072633
-0.84175,0.1154013405072633
-0.8415,0.1154013405072633
-0.8412500000000001,0.1118828646027069
-0.841,0.1154013405072633
-0.84075,0.1154013405072633
-0.8405,0.1154013405072633
-0.8402500000000001,0.1154013405072633
-0.84,0.1154013405072633
-0.83975,0.1154013405072633
-0.8395,0.1154013405072633
-0.8392500000000001,0.1154013405072633
-0.839,0.1154013405072633
-0.83875,0.1118828646027069
-0.8385,0.1118828646027069
-0.8382500000000001,0.1154013405072633
-0.838,0.1154013405072633
-0.83775,0.1118828646027069
-0.8375,0.1154013405072633
-0.83725,0.1154013405072633
-0.837,0.1154013405072633
-0.83675,0.1118828646027069
-0.8365,0.1154013405072633
-0.83625,0.1118828646027069
-0.836,0.1118828646027069
-0.83575,0.1154013405072633
-0.8355,0.1154013405072633
-0.83525,0.1154013405072633
-0.835,0.1154013405072633
-0.83475,0.1118828646027069
-0.8345,0.1154013405072633
-0.83425,0.1154013405072633
-0.834,0.1118828646027069
-0.83375,0.1118828646027069
-0.8335,0.1154013405072633
-0.83325,0.1154013405072633
-0.833,0.1154013405072633
-0.83275,0.1154013405072633
-0.8325,0.1154013405072633
-0.83225,0.1118828646027069
-0.832,0.1154013405072633
-0.83175,0.1118828646027069
-0.8315,0.1154013405072633
-0.83125,0.1154013405072633
-0.831,0.1154013405072633
-0.83075,0.1154013405072633
-0.8305,0.1118828646027069
-0.83025,0.1154013405072633
-0.83,0.1154013405072633
-0.82975,0.1154013405072633
-0.8295,0.1154013405072633
-0.82925,0.1118828646027069
-0.829,0.1154013405072633
-0.82875,0.1154013405072633
-0.8285,0.1154013405072633
-0.82825,0.1154013405072633
-0.828,0.1154013405072633
-0.82775,0.1154013405072633
-0.8275,0.1154013405072633
-0.82725,0.1154013405072633
-0.827,0.1154013405072633
-0.82675,0.1154013405072633
-0.8265,0.1154013405072633
-0.82625,0.1154013405072633
-0.826,0.1118828646027069
-0.82575,0.1154013405072633
-0.8255,0.1154013405072633
-0.82525,0.1154013405072633
-0.825,0.1154013405072633
-0.82475,0.1118828646027069
-0.8245,0.1154013405072633
-0.82425,0.1154013405072633
-0.824,0.1154013405072633
-0.82375,0.1154013405072633
-0.8235,0.1154013405072633
-0.82325,0.1154013405072633
-0.823,0.1154013405072633
-0.82275,0.1154013405072633
-0.8225,0.1154013405072633
-0.82225,0.1154013405072633
-0.822,0.1154013405072633
-0.82175,0.1154013405072633
-0.8215,0.1154013405072633
-0.82125,0.1154013405072633
-0.821,0.1154013405072633
-0.82075,0.1154013405072633
-0.8205,0.1118828646027069
-0.82025,0.1154013405072633
-0.82,0.1154013405072633
-0.81975,0.1154013405072633
-0.8195,0.1118828646027069
-0.81925,0.1154013405072633
-0.819,0.1118828646027069
-0.81875,0.1118828646027069
-0.8185,0.1118828646027069
-0.81825,0.1154013405072633
-0.8179999999999999,0.1118828646027069
-0.81775,0.1154013405072633
-0.8175,0.1118828646027069
-0.81725,0.1118828646027069
-0.8169999999999999,0.1118828646027069
-0.81675,0.1118828646027069
-0.8165,0.1118828646027069
-0.81625,0.1154013405072633
-0.8159999999999999,0.1154013405072633
-0.81575,0.1118828646027069
-0.8155,0.1154013405072633
-0.81525,0.1154013405072633
-0.8149999999999999,0.1118828646027069
-0.81475,0.1118828646027069
-0.8145,0.1118828646027069
-0.81425,0.1118828646027069
-0.8139999999999999,0.1118828646027069
-0.81375,0.1118828646027069
-0.8135,0.1118828646027069
-0.81325,0.1118828646027069
-0.8129999999999999,0.1154013405072633
-0.81275,0.1118828646027069
-0.8125,0.1118828646027069
-0.81225,0.1118828646027069
-0.8120000000000001,0.1118828646027069
-0.81175,0.1154013405072633
-0.8115,0.1189198164118196
-0.81125,0.14706762364827
-0.8110000000000001,0.192807810407502
-0.81075,0.2139186658348399
-0.8105,0.2139186658348399
-0.81025,0.2139186658348399
-0.8100000000000001,0.2139186658348399
-0.80975,0.2139186658348399
-0.8095,0.2139186658348399
-0.80925,0.2139186658348399
-0.8090000000000001,0.2139186658348399
-0.80875,0.2139186658348399
-0.8085,0.2139186658348399
-0.80825,0.2139186658348399
-0.8080000000000001,0.2139186658348399
-0.80775,0.2139186658348399
-0.8075,0.2139186658348399
-0.80725,0.2139186658348399
-0.8070000000000001,0.2139186658348399
-0.80675,0.2139186658348399
-0.8065,0.2139186658348399
-0.80625,0.2139186658348399
-0.806,0.2139186658348399
-0.80575,0.2139186658348399
-0.8055,0.2139186658348399
-0.80525,0.2139186658348399
-0.805,0.2139186658348399
-0.80475,0.2139186658348399
-0.8045,0.2139186658348399
-0.80425,0.2139186658348399
-0.804,0.2139186658348399
-0.80375,0.2139186658348399
-0.8035,0.2139186658348399
-0.80325,0.2139186658348399
-0.803,0.2139186658348399
-0.80275,0.2139186658348399
-0.8025,0.2139186658348399
-0.80225,0.2139186658348399
-0.802,0.2139186658348399
-0.80175,0.2139186658348399
-0.8015,0.2139186658348399
-0.80125,0.2139186658348399
-0.801,0.2139186658348399
-0.80075,0.2139186658348399
-0.8005,0.2139186658348399
-0.80025,0.2139186658348399
-0.8,0.2139186658348399
-0.79975,0.2139186658348399
-0.7995,0.2139186658348399
-0.79925,0.2139186658348399
-0.799,0.2139186658348399
-0.79875,0.2139186658348399
-0.7985,0.2139186658348399
-0.79825,0.2139186658348399
-0.798,0.2139186658348399
-0.79775,0.2139186658348399
-0.7975,0.2139186658348399
-0.79725,0.2139186658348399
-0.797,0.2139186658348399
-0.79675,0.2139186658348399
-0.7965,0.2139186658348399
-0.79625,0.2139186658348399
-0.796,0.2174371417393962
-0.79575,0.2139186658348399
-0.7955,0.2139186658348399
-0.79525,0.2139186658348399
-0.795,0.2139186658348399
-0.79475,0.2139186658348399
-0.7945,0.2139186658348399
-0.79425,0.2139186658348399
-0.794,0.2139186658348399
-0.79375,0.2139186658348399
-0.7935,0.2139186658348399
-0.79325,0.2139186658348399
-0.793,0.2139186658348399
-0.79275,0.2139186658348399
-0.7925,0.2139186658348399
-0.79225,0.2139186658348399
-0.792,0.2139186658348399
-0.79175,0.2139186658348399
-0.7915,0.2139186658348399
-0.79125,0.2139186658348399
-0.791,0.2139186658348399
-0.79075,0.2139186658348399
-0.7905,0.2139186658348399
-0.79025,0.2139186658348399
-0.79,0.2139186658348399
-0.78975,0.2139186658348399
-0.7895,0.2139186658348399
-0.78925,0.2139186658348399
-0.789,0.2139186658348399
-0.78875,0.2139186658348399
-0.7885,0.2139186658348399
-0.78825,0.2139186658348399
-0.788,0.2139186658348399
-0.78775,0.2139186658348399
-0.7875,0.2139186658348399
-0.78725,0.2139186658348399
-0.787,0.2139186658348399
-0.7867499999999999,0.2139186658348399
-0.7865,0.2139186658348399
-0.78625,0.2139186658348399
-0.786,0.2139186658348399
-0.7857499999999999,0.2139186658348399
-0.7855,0.2139186658348399
-0.78525,0.2139186658348399
-0.785,0.2139186658348399
-0.7847499999999999,0.2139186658348399
-0.7845,0.2139186658348399
-0.78425,0.2139186658348399
-0.784,0.2139186658348399
-0.7837499999999999,0.2139186658348399
-0.7835,0.2139186658348399
-0.78325,0.2139186658348399
-0.783,0.2139186658348399
-0.7827499999999999,0.2139186658348399
-0.7825,0.2139186658348399
-0.78225,0.2139186658348399
-0.782,0.2139186658348399
-0.7817499999999999,0.2139186658348399
-0.7815,0.2139186658348399
-0.78125,0.2139186658348399
-0.781,0.2139186658348399
-0.7807500000000001,0.2139186658348399
-0.7805,0.2139186658348399
-0.78025,0.2139186658348399
-0.78,0.2139186658348399
-0.7797500000000001,0.2139186658348399
-0.7795,0.2139186658348399
-0.77925,0.2139186658348399
-0.779,0.2139186658348399
-0.7787500000000001,0.2139186658348399
-0.7785,0.2139186658348399
-0.77825,0.2244740935485088
-0.778,0.2596588525940719
-0.7777500000000001,0.3018805634487476
-0.7775,0.3159544670669728
-0.77725,0.3159544670669728
-0.777,0.3159544670669728
-0.7767500000000001,0.3159544670669728
-0.7765,0.3159544670669728
-0.77625,0.3159544670669728
